Day,Date,BSE100,BSE200,BSE500,BSEMidCap,BSESmallCap,BSE100 returns,BSE200 returns,BSE500 returns,BSEMidCap returns,BSESmallCap returns
Tuesday,2017-06-13,9936.759766,4181.140137,13288.32031,14798.2002,15517.92969,-0.0003319702439,-0.0003036572102,0.00009407641947,0.0001426295746,0.004132902407
Wednesday,2017-06-14,9943.889648,4184.140137,13303.08008,14799.41016,15588.67969,0.0007175258503,0.0007175076419,0.001110732557,0.00008176399722,0.004559242206
Thursday,2017-06-15,9913.549805,4174.410156,13277.7002,14781.76953,15645.88965,-0.003051104153,-0.002325443384,-0.001907819832,-0.001191981965,0.003669968281
Friday,2017-06-16,9920.240234,4177.009766,13287.83008,14807.33008,15667.24023,0.0006748772268,0.0006227490598,0.0007629242902,0.001729194191,0.001364612718
Monday,2017-06-19,9986.509766,4200.379883,13354.99023,14817.74023,15653.96973,0.006680234595,0.005594939516,0.005054260146,0.0007030403147,-0.0008470221816
Tuesday,2017-06-20,9990,4202.790039,13362.55957,14845.29004,15679.71973,0.0003494948768,0.0005737947679,0.000566779898,0.001859245038,0.001644950159
Wednesday,2017-06-21,9970.530273,4195.660156,13342.37012,14850.74023,15696.26953,-0.001948921622,-0.001696464238,-0.001510896913,0.0003671326047,0.001055490805
Thursday,2017-06-22,9958.299805,4189.240234,13316.08008,14763.07031,15609.49023,-0.001226661739,-0.001530133939,-0.001970417532,-0.005903404049,-0.005528657611
Friday,2017-06-23,9890.75,4158.459961,13207.78027,14583.80957,15381.90039,-0.006783266855,-0.007347459511,-0.008133009816,-0.01214251075,-0.01458022246
Tuesday,2017-06-27,9825.540039,4129.75,13102.99023,14468.87988,15141.08008,-0.006593024897,-0.006903988801,-0.007933963002,-0.007880635677,-0.01565608305
Wednesday,2017-06-28,9811.120117,4125.629883,13091.71973,14502.69043,15161.32031,-0.001467595872,-0.0009976674133,-0.0008601471727,0.002336777296,0.001336775837
Thursday,2017-06-29,9826.669922,4134.169922,13130.58984,14552.49023,15310.20996,0.001584916382,0.002069996399,0.002969060658,0.003433831829,0.009820361747
Friday,2017-06-30,9852.860352,4149.220215,13178.4502,14644.48047,15410.51953,0.002665239619,0.003640463088,0.003644951261,0.00632127138,0.006551808908
Monday,2017-07-03,9958.780273,4192.080078,13314.71973,14809.37012,15572.66016,0.01075016972,0.01032961877,0.01034033046,0.01125950834,0.0105214253
Tuesday,2017-07-04,9952.429688,4188.560059,13303.99023,14758.83984,15566.92969,-0.0006376870285,-0.0008396831488,-0.0008058374654,-0.003412047885,-0.0003679827301
Wednesday,2017-07-05,9988.299805,4206.870117,13367.71973,14901.99023,15740.59961,0.003604156786,0.00437144454,0.00479025457,0.009699298288,0.01115633741
Thursday,2017-07-06,10024.58984,4220.209961,13411.66016,14947.34961,15789.66992,0.003633254479,0.00317096645,0.003287055002,0.003043847117,0.00311743588
Friday,2017-07-07,10018.26953,4217.839844,13409.25,14941.76953,15830.75977,-0.0006304806581,-0.0005616111572,-0.0001797063131,-0.0003733156811,0.002602324824
Monday,2017-07-10,10127.37988,4259.799805,13535.83008,15041.54004,15899.12012,0.0108911374,0.009948211063,0.009439758376,0.006677288778,0.004318197673
Tuesday,2017-07-11,10123.58008,4255.049805,13512.4502,14923.05957,15806.42969,-0.000375200698,-0.001115075876,-0.00172725868,-0.007876884261,-0.00582990941
Wednesday,2017-07-12,10165.87012,4274.370117,13575.7002,15084.33984,15897.00977,0.004177379906,0.004540560719,0.004680868315,0.01080745334,0.005730584438
Thursday,2017-07-13,10239.37988,4303.569824,13664.46973,15153.54004,15963.57031,0.00723103474,0.006831347357,0.006538854622,0.004587552437,0.004186984909
Friday,2017-07-14,10239.08008,4304.149902,13660.58008,15187.41016,15908.00977,-0.00002927911685,0.000134789959,-0.0002846542952,0.002235129211,-0.003480458251
Monday,2017-07-17,10268.75,4315.209961,13692.46973,15197.4502,15910.08008,0.002897713444,0.002569626814,0.002334428686,0.0006610765031,0.0001301426156
Tuesday,2017-07-18,10178.04981,4279.089844,13581.80957,15106.84961,15817.59961,-0.008832641753,-0.00837041936,-0.008081826156,-0.005961565184,-0.005812696701
Wednesday,2017-07-19,10264.90039,4315.27002,13699.15039,15258.83008,15974.57031,0.008533125856,0.008455110156,0.008639557151,0.01006036824,0.009923800315
Thursday,2017-07-20,10234.99023,4303.25,13665.62012,15179.26953,15999.87988,-0.002913828568,-0.002785461847,-0.002447616753,-0.005214066189,0.001584366246
Friday,2017-07-21,10270.71973,4315.910156,13704.49023,15185.53027,15992.62988,0.003490916864,0.002941998722,0.002844372203,0.0004124533126,-0.0004531284019
Monday,2017-07-24,10320.4502,4335.490234,13763.29981,15226.41016,16035.75977,0.004841965442,0.004536720481,0.004291263594,0.00269202914,0.002696860387
Tuesday,2017-07-25,10328.46973,4340.069824,13776.11035,15312.59961,16054.25,0.0007770523422,0.001056302691,0.0009307753356,0.005660523334,0.001153062297
Wednesday,2017-07-26,10378.44043,4359.390137,13835.12012,15339.75977,16098.63965,0.004838151372,0.004451613403,0.004283485578,0.001773713196,0.002764978121
Thursday,2017-07-27,10375.4502,4357.299805,13822.04004,15255.66016,16015.46973,-0.0002881193971,-0.000479501016,-0.0009454258356,-0.005482459391,-0.005166270058
Friday,2017-07-28,10374.33008,4358.069824,13828.50977,15329.55957,16071.21973,-0.0001079586889,0.0001767193066,0.0004680734523,0.004844065037,0.003481009358
Monday,2017-07-31,10432.75977,4381.529785,13897.23047,15389.57031,16093.55957,0.00563214102,0.005383108107,0.004969494265,0.003914707381,0.001390052552
Tuesday,2017-08-01,10465.09961,4393.069824,13928.15039,15458.30957,16074.83008,0.003099835586,0.002633792206,0.00222489798,0.004466613337,-0.001163787906
Wednesday,2017-08-02,10433.86035,4381.850098,13894.30957,15411.95996,16063.46973,-0.002985089599,-0.002553960317,-0.002429670778,-0.002998362129,-0.0007067166461
Thursday,2017-08-03,10380.33008,4356.339844,13808.49023,15335.12012,15911.33984,-0.005130437652,-0.005821799794,-0.006176581828,-0.00498572798,-0.009470549798
Friday,2017-08-04,10444.69043,4381.25,13879.80957,15436.9502,15926.62988,0.00620022191,0.005718138826,0.005164890499,0.00664031838,0.000960952387
Monday,2017-08-07,10462.75,4393.27002,13929.65039,15600.26953,16109.20996,0.001729067043,0.002743513837,0.003590886442,0.01057976659,0.01146382388
Tuesday,2017-08-08,10369.80957,4353.970215,13799.7002,15413.15039,15904.04004,-0.008882982963,-0.008945456305,-0.009329034567,-0.01199460943,-0.01273618759
Wednesday,2017-08-09,10280.33008,4312.220215,13661.74023,15156.66992,15634.5,-0.008628846017,-0.009588949381,-0.009997316463,-0.01664036641,-0.01694789747
Thursday,2017-08-10,10154.07031,4250.899902,13438.70996,14755.84961,15071.08008,-0.01228168444,-0.01422012558,-0.0163251728,-0.02644514343,-0.03603696441
Friday,2017-08-11,10063.16016,4215.22998,13336.33008,14726.26953,15036.33008,-0.008953074701,-0.008391146068,-0.007618281837,-0.002004634147,-0.002305740519
Monday,2017-08-14,10167.09961,4266.759766,13512.70996,15092.62012,15409.2002,0.01032870871,0.01222466775,0.01322551849,0.02487735195,0.02479794724
Wednesday,2017-08-16,10273.21973,4312.100098,13660.04004,15282.33984,15611.67969,0.01043760011,0.01062640844,0.01090307425,0.01257036343,0.01314016869
Thursday,2017-08-17,10276.54004,4313.339844,13671.49023,15228.51953,15694.53027,0.000323200524,0.0002875039938,0.000838225215,-0.003521732311,0.005306961304
Friday,2017-08-18,10216.53027,4289.47998,13595.73047,15208.45996,15617.9502,-0.005839491674,-0.005531644819,-0.005541441257,-0.001317237041,-0.004879411405
Monday,2017-08-21,10117.76953,4246.950195,13462.74023,14987.42969,15467.87012,-0.009666759398,-0.00991490465,-0.009781764966,-0.0145333762,-0.009609460786
Tuesday,2017-08-22,10121.66992,4244.970215,13451.61035,14925.88965,15388.62012,0.0003854989964,-0.0004662122015,-0.0008267172812,-0.004106110339,-0.005123523755
Wednesday,2017-08-23,10219.04004,4286.169922,13586.07031,15131.37988,15575.50977,0.009619965951,0.009705535001,0.009995826262,0.01376736897,0.0121446659
Thursday,2017-08-24,10237.17969,4294.720215,13617.08008,15252.09961,15646.59961,0.001775083563,0.001994856283,0.002282467946,0.007978104506,0.004564206312
Monday,2017-08-28,10304.41016,4326.240234,13721.44043,15407.91992,15817.54981,0.006567284353,0.007339248524,0.007663930107,0.01021631867,0.01092570937
Tuesday,2017-08-29,10184.50977,4277.810059,13569.69043,15277.65039,15656.01953,-0.01163583244,-0.01119451819,-0.01105933453,-0.008454712296,-0.01021209239
Wednesday,2017-08-30,10289.80957,4322.77002,13716.30957,15505.83984,15867.74023,0.01033921145,0.01051004144,0.0108048994,0.01493616127,0.01352327771
Thursday,2017-08-31,10315.16016,4334.580078,13762.12988,15539.79004,15991.62988,0.002463659782,0.002732057904,0.003340571293,0.002189510555,0.007807642941
Friday,2017-09-01,10383.65039,4364.089844,13857.58984,15686.66016,16130.12012,0.006639764089,0.006807987272,0.006936423419,0.009451229368,0.008660170417
Monday,2017-09-04,10311.07031,4334.810059,13765.67969,15580.41992,16030.15039,-0.006989842423,-0.006709253486,-0.006632477297,-0.006772648793,-0.006197705241
Tuesday,2017-09-05,10357.5,4357.120117,13841.91016,15678.15039,16193.17969,0.004502897236,0.005146721009,0.005537719293,0.006272646726,0.01017016659
Wednesday,2017-09-06,10331.2002,4347.600098,13818.21973,15705,16255.16992,-0.002539203476,-0.002184933797,-0.001711500055,0.001712549589,0.003828169093
Thursday,2017-09-07,10361.33008,4360.790039,13863.40039,15823.86035,16338.62988,0.002916396877,0.003033844122,0.003269644056,0.007568312639,0.005134364046
Friday,2017-09-08,10351.90039,4355.890137,13848.83984,15754.75,16325.2002,-0.0009100848952,-0.001123627131,-0.001050287057,-0.004367477245,-0.0008219587627
Monday,2017-09-11,10430.12988,4389.220215,13953.11035,15865.87988,16451.69922,0.007557017268,0.007651726043,0.007529187369,0.007053738079,0.007748696399
Tuesday,2017-09-12,10520.15039,4427.149902,14075.48047,16037.08984,16617.83984,0.008630813905,0.008641554796,0.008770096196,0.0107910788,0.01009869058
Wednesday,2017-09-13,10502.36035,4417.810059,14038.25977,15926.7002,16519.56055,-0.001691044267,-0.00210967399,-0.002644364438,-0.006883395996,-0.005914083355
Thursday,2017-09-14,10521.33984,4428.620117,14074.78027,16017.12012,16625.30078,0.001807164234,0.002446926838,0.002601497664,0.005677253848,0.006400910586
Friday,2017-09-15,10515.62012,4428.720215,14077.59961,15972.74023,16687.75977,-0.0005436303823,0.0000226025257,0.0002003114753,-0.002770778371,0.00375686376
Monday,2017-09-18,10577.48047,4455.52002,14167.49023,16089.94043,16833.58008,0.005882710605,0.006051365564,0.00638536558,0.007337513683,0.008738159706
Tuesday,2017-09-19,10580.46973,4456.799805,14178.09961,16110.83008,16893.66992,0.0002826060524,0.000287235832,0.000748853878,0.001298304993,0.003569641141
Wednesday,2017-09-20,10570.45996,4451.640137,14157.96973,16099.28027,16870.83984,-0.0009460610214,-0.001157706926,-0.001419786893,-0.0007168972637,-0.001351398489
Thursday,2017-09-21,10537.48047,4438.049805,14110.40039,16044.20996,16784.82031,-0.003119967355,-0.00305288199,-0.003359898411,-0.003420669066,-0.005098710605
Friday,2017-09-22,10353.91992,4355.290039,13834.58008,15609.88965,16293.03027,-0.01741977606,-0.01864777766,-0.0195473057,-0.02707022104,-0.02929969049
Monday,2017-09-25,10252.78027,4308.799805,13676.28027,15432.53027,15963.12988,-0.009768247271,-0.01067442893,-0.0114423285,-0.01136198807,-0.02024794557
Tuesday,2017-09-26,10254.41992,4313.569824,13702.09961,15500.04981,16136.28027,0.0001599224754,0.001107041222,0.001887891992,0.004375143856,0.01084689477
Wednesday,2017-09-27,10105.46973,4248.640137,13488.38965,15191.96973,15797.37012,-0.0145254623,-0.01505242517,-0.01559687684,-0.01987607032,-0.02100299104
Thursday,2017-09-28,10142.30957,4266.22998,13549.51953,15309.29004,15939.51953,0.003645534645,0.00414011129,0.004532036929,0.007722521311,0.008998295851
Friday,2017-09-29,10172.63965,4280.879883,13610.7002,15436.00977,16113.67969,0.00299045102,0.003433922472,0.004515338707,0.008277309377,0.01092631178
Tuesday,2017-10-03,10255.94043,4315.200195,13715.17969,15554.66992,16192.58008,0.008188708424,0.008017116326,0.007676275905,0.007687229522,0.004896484944
Wednesday,2017-10-04,10307.94043,4336,13786.46973,15614.55957,16320.23047,0.005070232258,0.004820125153,0.005197893255,0.003850268139,0.007883264395
Thursday,2017-10-05,10292.67969,4332.109863,13786.36035,15691.80957,16449.17969,-0.001480483915,-0.0008971718173,-0.00000793386575,0.004947305728,0.007901188665
Friday,2017-10-06,10383.08008,4370.240234,13910.16016,15840.15039,16629.23047,0.008782979042,0.008801801479,0.008979876259,0.00945339155,0.01094588201
Monday,2017-10-09,10397.62012,4375.52002,13930.58008,15834.12988,16733.0293,0.001400359035,0.001208122601,0.001467985973,-0.0003800790934,0.006241950293
Tuesday,2017-10-10,10427.13965,4390.97998,13988.24023,15935.67969,16892.5,0.002839066023,0.003533285171,0.004139106173,0.006413349566,0.009530294673
Wednesday,2017-10-11,10389.24023,4372.240234,13920.86035,15804.58984,16710.75977,-0.003634689979,-0.004267782155,-0.004816894684,-0.008226185048,-0.01075863431
Thursday,2017-10-12,10502.04981,4420.589844,14073.20996,15959.53027,16903.65039,0.01085830893,0.01105831505,0.01094397948,0.009803508447,0.01154289946
Friday,2017-10-13,10567.54004,4445.299805,14146.88965,15966.69043,16925.66016,0.00623594738,0.005589742969,0.005235457313,0.0004486447833,0.001302072008
Monday,2017-10-16,10625.5,4469.629883,14220.91016,16050.23047,16976.16992,0.005484716384,0.005473214196,0.005232281571,0.005232145031,0.002984212109
Tuesday,2017-10-17,10636.25977,4476.379883,14247.04004,16114.5,17066.15039,0.001012636582,0.001510192158,0.001837426698,0.004004274588,0.00530039876
Wednesday,2017-10-18,10612.70996,4467.339844,14221.15039,16115.98047,17063.39063,-0.002214106322,-0.002019497727,-0.001817195005,0.0000918719166,-0.0001617095793
Thursday,2017-10-19,10552.01953,4443.529785,14154.57031,16076.41992,17081.43945,-0.005718655294,-0.005329806962,-0.004681764708,-0.002454740503,0.001057751088
Monday,2017-10-23,10585.44043,4456.740234,14198.42969,16147.96973,17096.55078,0.00316725153,0.002972962856,0.003098602009,0.004450605941,0.0008846637337
Tuesday,2017-10-24,10608.34961,4466.950195,14236.08984,16181.73047,17191.67969,0.002164216043,0.00229090332,0.002652416557,0.002090711127,0.005564216503
Wednesday,2017-10-25,10712.24023,4505.970215,14351.95996,16249.36035,17159.30078,0.009793287723,0.008735270889,0.008139181566,0.004179397261,-0.001883405844
Thursday,2017-10-26,10761.79981,4526.75,14415.98047,16334.36035,17256.75977,0.004626444043,0.004611611708,0.004460750321,0.005230975138,0.005679659751
Friday,2017-10-27,10748.29981,4522.22998,14405.16992,16379.58008,17303.66016,-0.001254437012,-0.0009985132822,-0.0007499004332,0.002768380826,0.002717798163
Monday,2017-10-30,10798.73047,4547.359863,14494.19043,16565.32031,17519.75,0.004691966254,0.005556967052,0.00617976119,0.01133974309,0.01248810009
Tuesday,2017-10-31,10776.45996,4541.259766,14485.57031,16587.98047,17600.49023,-0.002062326684,-0.001341459041,-0.0005947293187,0.001367927669,0.004608526377
Wednesday,2017-11-01,10878.62988,4581.100098,14608.92969,16646.60938,17697.17969,0.009480842538,0.008772969188,0.008516018173,0.00353442121,0.005493566301
Thursday,2017-11-02,10875.98047,4581.319824,14620.88965,16725.34961,17768.86914,-0.0002435426179,0.0000479635885,0.0008186746226,0.004730106186,0.004050896881
Friday,2017-11-03,10903.37988,4592.140137,14657.91016,16713.10938,17856.0293,0.002519258845,0.002361833143,0.002532028549,-0.000731837019,0.004905217058
Monday,2017-11-06,10919.28027,4598.160156,14681.83008,16789.78906,17910.90039,0.001458299186,0.001310939741,0.001631877924,0.004587996061,0.003072972668
Tuesday,2017-11-07,10803.73047,4548.149902,14518.08984,16543.46094,17668.36914,-0.01058218098,-0.01087614444,-0.01115257697,-0.01467130523,-0.01354098592
Wednesday,2017-11-08,10749.90039,4523.740234,14435.36035,16416.60938,17497.99023,-0.004982545626,-0.005366944478,-0.00569837292,-0.007667776438,-0.009643159969
Thursday,2017-11-09,10769.95996,4537.120117,14480.91992,16577.91992,17631.36914,0.001866023802,0.00295770365,0.00315610895,0.00982605703,0.007622527402
Friday,2017-11-10,10767.95996,4537.459961,14484.86035,16562.68945,17643.82031,-0.0001857017117,0.00007490302025,0.0002721118563,-0.0009187202058,0.0007061941646
Monday,2017-11-13,10679.99023,4504.160156,14379.21973,16530.9707,17570.76953,-0.008169581827,-0.007338864758,-0.007293174905,-0.001915072434,-0.004140304011
Tuesday,2017-11-14,10641.78027,4488.129883,14328.34961,16494.7207,17539.59961,-0.003577714883,-0.003558992675,-0.003537752462,-0.002192853684,-0.001773964421
Wednesday,2017-11-15,10558.62012,4451.649902,14203.05957,16328.63965,17273.40039,-0.007814496061,-0.008128102785,-0.008744205956,-0.01006873975,-0.01517704086
Thursday,2017-11-16,10663.17969,4496.330078,14344.01953,16504.06055,17462.85938,0.009902768431,0.01003676771,0.009924619361,0.01074314234,0.01096825094
Friday,2017-11-17,10743.37988,4530.47998,14454.33008,16673.33008,17605.13086,0.007521226532,0.007595061174,0.007690351353,0.0102562354,0.008147089598
Monday,2017-11-20,10761.07031,4541.290039,14493.9502,16777.78906,17747.21094,0.001646635435,0.002386073672,0.002741055433,0.006265034009,0.008070379092
Tuesday,2017-11-21,10793.17969,4553.5,14533.71973,16794.23047,17813.07031,0.002983846316,0.002688654742,0.002743871026,0.0009799509304,0.003710970148
Wednesday,2017-11-22,10801.37012,4555.97998,14550.08008,16785.41016,17853.48047,0.0007588523711,0.0005446316021,0.001125682228,-0.0005251988185,0.002268567928
Thursday,2017-11-23,10810.34961,4560.27002,14572.15039,16836.17969,17943.85938,0.0008313287944,0.0009416283695,0.001516851445,0.003024622545,0.005062257197
Friday,2017-11-24,10850.75977,4578.02002,14628.58008,16934.32031,18024.55078,0.003738099271,0.003892313377,0.003872433957,0.005829150188,0.004496880983
Monday,2017-11-27,10865.08008,4587.839844,14662.65039,17022.21094,18163.91992,0.001319751824,0.002144993678,0.00232902372,0.005190089026,0.007732183825
Tuesday,2017-11-28,10842,4580,14641.91992,17038.75,18213.65039,-0.002124243892,-0.001708831229,-0.001413828295,0.0009716164403,0.002737871022
Wednesday,2017-11-29,10833.12012,4575.169922,14627.30957,17010.50977,18211.07031,-0.00081902601,-0.001054602183,-0.0009978438675,-0.001657412075,-0.000141656392
Thursday,2017-11-30,10705.42969,4527.439941,14493.58008,16917.43945,18228.86914,-0.01178704091,-0.01043239526,-0.009142452982,-0.005471342203,0.0009773632025
Friday,2017-12-01,10593.21973,4479.879883,14338.17969,16757.26953,18017.48047,-0.01048159329,-0.0105048457,-0.01072201548,-0.009467740108,-0.01159636774
Monday,2017-12-04,10599.23047,4482.509766,14336.16992,16742.59961,17924.36914,0.0005674138886,0.0005870431951,-0.0001401691179,-0.0008754361785,-0.005167832992
Tuesday,2017-12-05,10591.09961,4480.189941,14326.76953,16812.07031,17918.71094,-0.0007671179547,-0.000517528153,-0.0006557113966,0.004149337714,-0.000315670803
Wednesday,2017-12-06,10509.9502,4445.009766,14216.94043,16662.88086,17800.83008,-0.00766203822,-0.007852384712,-0.007666005918,-0.008873948731,-0.00657864622
Thursday,2017-12-07,10646.29981,4501.97998,14399.71973,16893.60938,18031.24023,0.01297338307,0.0128166679,0.01285644411,0.01384685649,0.01294378683
Friday,2017-12-08,10745.62988,4544.709961,14535.58008,17044.35938,18211.88086,0.009330008714,0.00949137517,0.009434930162,0.008923492701,0.01001820328
Monday,2017-12-11,10802.55957,4567.810059,14600.84961,17106.28906,18251.76953,0.005297938849,0.005082854175,0.004490328535,0.003633441341,0.002190255378
Tuesday,2017-12-12,10717.78027,4532.529785,14487.92969,16933.28906,18127.91992,-0.007848075213,-0.007723673608,-0.007733791048,-0.0101132396,-0.006785622062
Wednesday,2017-12-13,10653.50977,4504.589844,14399.19043,16790.64063,17981.84961,-0.00599662415,-0.006164314925,-0.006125047671,-0.008424141907,-0.00805775349
Thursday,2017-12-14,10709.17969,4524.259766,14453.17969,16806.40039,17923.44922,0.005225500441,0.004366639956,0.003749464962,0.0009386038536,-0.003247740987
Friday,2017-12-15,10797.5,4563.77002,14586.04981,16974.7207,18170.65039,0.008247159218,0.008732976452,0.009193141084,0.01001525051,0.01379205347
Monday,2017-12-18,10851.01953,4587.970215,14660.91992,17104.40039,18252.67969,0.004956659412,0.005302676273,0.005132994263,0.007639577245,0.004514384364
Tuesday,2017-12-19,10943.49023,4629.75,14802.54004,17356.18945,18527.84961,0.008521844399,0.009106376686,0.009659702172,0.01472071831,0.01507559025
Wednesday,2017-12-20,10931.33984,4628.529785,14808.62012,17418.7207,18674.5293,-0.001110284721,-0.0002635595875,0.0004107457223,0.003602821355,0.007916714194
Thursday,2017-12-21,10934.66016,4635.75,14844.87012,17553.71094,18881.03906,0.0003037431869,0.001559937029,0.002447898569,0.007749721827,0.01105836494
Friday,2017-12-22,10983.51953,4654.669922,14908.08984,17573.7793,18991.19922,0.004468302561,0.004081307663,0.004258691352,0.001143254556,0.00583443314
Tuesday,2017-12-26,11020.91016,4670.350098,14964.42969,17706.93945,19111.80078,0.00340424851,0.00336869773,0.003779146128,0.00757720623,0.006350392021
Wednesday,2017-12-27,10984.50977,4656.350098,14922.24023,17673.64063,19048.2793,-0.003302847902,-0.002997633947,-0.002819316264,-0.001880551978,-0.003323678429
Thursday,2017-12-28,10968.82031,4651.899902,14916.05957,17691.92969,19109.23047,-0.001428325918,-0.0009557262462,-0.0004141911606,0.001034821313,0.003199825509
Friday,2017-12-29,11029.78027,4678.859863,15002.73047,17822.40039,19230.7207,0.005557567567,0.005795473155,0.005810576151,0.00737458843,0.006357672549
Monday,2018-01-01,10947.16992,4642.160156,14895.40039,17725.4707,19158.24023,-0.007489754825,-0.007843728616,-0.007154036408,-0.005438643947,-0.003768993951
Tuesday,2018-01-02,10947.16992,4642.160156,14895.40039,17725.4707,19158.24023,0,0,0,0,0
Wednesday,2018-01-03,10956.70996,4649.75,14931.95996,17819.32031,19345.46094,0.0008714617632,0.001634981075,0.002454420092,0.005294618777,0.009772333354
Thursday,2018-01-04,11023.54981,4680.310059,15032.66016,17945.61914,19515.64063,0.006100357703,0.006572409054,0.006743937184,0.007087746772,0.008796879564
Friday,2018-01-05,11093.80957,4712.02002,15137.99023,18070.0293,19704.91992,0.006373605709,0.006775183823,0.007006748565,0.006932620102,0.009698850967
Monday,2018-01-08,11166.21973,4743.5,15244.23047,18247.55078,19895.76953,0.006527077966,0.006680782311,0.007018120529,0.009824083683,0.009685378615
Tuesday,2018-01-09,11175.62988,4745.560059,15250.71973,18173.91016,19911.16992,0.0008427337297,0.0004342909244,0.0004256862957,-0.004035644065,0.000774053498
Wednesday,2018-01-10,11163.80957,4740.069824,15234.95996,18118.24023,19903.31055,-0.001057686245,-0.001156920349,-0.00103337877,-0.003063178453,-0.0003947216578
Thursday,2018-01-11,11184.37988,4749.049805,15267.12012,18167.76953,19983.92969,0.001842588757,0.001894482852,0.002110944832,0.002733670565,0.00405053922
Friday,2018-01-12,11204.58008,4755.100098,15283.92969,18137.0293,19993.18945,0.001806108181,0.001274000747,0.001101030834,-0.001692020033,0.0004633603172
Monday,2018-01-15,11254.25977,4773.720215,15341.71973,18128.88086,20046.90039,0.004433873438,0.003915820196,0.003781098263,-0.0004492709288,0.002686461814
Tuesday,2018-01-16,11190.50977,4739.580078,15210.24023,17813.93945,19602.94922,-0.005664521817,-0.00715168369,-0.008570062699,-0.01737235809,-0.02214562657
Wednesday,2018-01-17,11282,4778.149902,15327.55957,17932.36914,19687.57031,0.008175698148,0.008137814609,0.007713181266,0.006648147106,0.004316753007
Thursday,2018-01-18,11272.94043,4765.600098,15258.96973,17629.44922,19285.83984,-0.000803010991,-0.002626498594,-0.004474935471,-0.01689235358,-0.02040528433
Friday,2018-01-19,11353.79981,4802.100098,15378.91016,17765,19456.16016,0.007172873883,0.007659056415,0.007860322952,0.007688883431,0.008831366506
Monday,2018-01-22,11434.66016,4834.569824,15483.36035,17876.5,19608.00977,0.007121875615,0.006761567926,0.006791781011,0.006276386153,0.007804706003
Tuesday,2018-01-23,11547.45996,4880.569824,15619.30957,18078.73047,19651.16016,0.009864726929,0.009514807248,0.008780343345,0.01131264341,0.002200651188
Wednesday,2018-01-24,11543.83984,4874.660156,15591.54004,17975.83008,19474.99023,-0.0003134992468,-0.001210856153,-0.001777897408,-0.005691792915,-0.008964861543
Thursday,2018-01-25,11493.09961,4852.149902,15514.21973,17841.18945,19342.17969,-0.004395437801,-0.004617809915,-0.004959119484,-0.007490092496,-0.006819543344
Monday,2018-01-29,11541.40039,4864.899902,15532.51953,17710.30078,19129.14063,0.004202589522,0.002627701175,0.001179550136,-0.007336319721,-0.01101422194
Tuesday,2018-01-30,11462.86035,4832.390137,15417.83984,17591.39063,18873.58008,-0.006805070212,-0.006682514678,-0.007383199472,-0.006714180153,-0.0133597507
Wednesday,2018-01-31,11419.07031,4812.209961,15347.19043,17364.19922,18716.76953,-0.003820166927,-0.004176023754,-0.004582315729,-0.01291492042,-0.008308468734
Thursday,2018-02-01,11400.03027,4805.970215,15329.54004,17270.90039,18717.40039,-0.001667389681,-0.001296648744,-0.001150073043,-0.005373056875,0.00003370560283
Friday,2018-02-02,11115.4502,4676.410156,14886.08984,16574.69922,17847.5293,-0.02496309775,-0.02695814855,-0.02892782163,-0.04031064706,-0.0464739265
Monday,2018-02-05,11036.41016,4645.470215,14792.53027,16559.55078,17781.78906,-0.007110826694,-0.006616173511,-0.006285033276,-0.0009139496168,-0.003683436452
Tuesday,2018-02-06,10854.75,4569.620117,14541.75977,16281.08984,17392.07031,-0.01646007691,-0.01632775467,-0.01695250883,-0.01681573031,-0.02191673451
Wednesday,2018-02-07,10838,4565.890137,14562,16350.74023,17731.63086,-0.00154310325,-0.0008162560354,0.001391869369,0.0042779931,0.01952387174
Thursday,2018-02-08,10958.38965,4621.430176,14752.55957,16649.07031,18131.18945,0.01110810574,0.01216412076,0.01308608502,0.01824566202,0.02253366276
Friday,2018-02-09,10851.71973,4583.100098,14649.94043,16634.91016,18172.98047,-0.009734087161,-0.008293986177,-0.006956022751,-0.0008505069494,0.002304924347
Monday,2018-02-12,10946.65039,4625.399902,14796.55957,16852.46094,18463.38086,0.008747983026,0.009229517814,0.01000817312,0.01307796543,0.01597978881
Wednesday,2018-02-14,10912.23047,4613.279785,14761.66016,16881.48047,18492.68945,-0.003144333543,-0.002620339269,-0.002358616531,0.001721975805,0.001587390209
Thursday,2018-02-15,10937.41992,4617.640137,14756.19043,16803.24023,18258.16016,0.002308368584,0.0009451739767,-0.0003705362365,-0.004634678821,-0.01268227051
Friday,2018-02-16,10837.83984,4574.330078,14614.53027,16602.34961,18035.75,-0.009104531117,-0.009379262505,-0.009600049598,-0.01195546914,-0.01218141138
Monday,2018-02-19,10749.62988,4537.169922,14495.16016,16428.66016,17857.08008,-0.008139072112,-0.008123628021,-0.008167906036,-0.0104617391,-0.009906431393
Tuesday,2018-02-20,10742.66016,4534.060059,14482.75977,16419.50977,17831.03906,-0.0006483683697,-0.0006854191166,-0.0008554848558,-0.0005569772526,-0.001458302247
Wednesday,2018-02-21,10769.17969,4544.899902,14509.54981,16411.46094,17800.14063,0.002468618536,0.002390758583,0.001849788329,-0.0004901991663,-0.001732845175
Thursday,2018-02-22,10739.33984,4532.77002,14468.08984,16322.13965,17723.73047,-0.002770856357,-0.002668899703,-0.002857426353,-0.005442616616,-0.004292671703
